Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,First_Seen,Last_Seen
Collibra,Customer Service - Self Storage Manager Public Storage 7 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117333828-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 8 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117328480-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 8 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117332752-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 8 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117332068-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 8 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117333937-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 8 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117333112-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 8 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117332873-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 8 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117332653-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 9 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117333068-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 9 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117332313-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 9 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117332285-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 9 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117333088-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 9 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117333417-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 9 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117333387-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,Customer Service - Self Storage Manager Public Storage 9 minutes ago,https://jobs.smartrecruiters.com/PublicStorage/744000117333292-customer-service-self-storage-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Database / Storage,"[""Database / Storage""]",SQL,"[""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",7.5,2.0,2026-03-27,2026-03-27
Collibra,DEPUTY STORE MANAGER (F/M) JYSK 7 minutes ago,https://jobs.smartrecruiters.com/JYSK/744000117334377-deputy-store-manager-f-m-,,2026-03-27,0,Operations,Manager,Data Intelligence,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",4.5,0.0,2026-03-27,2026-03-27
Collibra,Lead Guest Services Team Member Pilot Company 7 minutes ago,https://jobs.smartrecruiters.com/PilotCompany/744000117334507-lead-guest-services-team-member,,2026-03-27,0,Operations,Senior,Data Intelligence,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",4.5,1.0,2026-03-27,2026-03-27
Collibra,Marketing & Communications Intern Veolia Environnement SA 4 minutes ago,https://jobs.smartrecruiters.com/VeoliaEnvironnementSA/744000117335577-marketing-communications-intern,,2026-03-27,0,Marketing,Intern,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",,[],3.1,0.0,2026-03-27,2026-03-27
Collibra,Power Study Engineer Knobelsdorff Enterprises 3 minutes ago,https://jobs.smartrecruiters.com/KnobelsdorffEnterprises/744000117335777-power-study-engineer,,2026-03-27,0,Engineering,Mid,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",5.8,0.0,2026-03-27,2026-03-27
Collibra,Quotations Specialist REXEL 6 minutes ago,https://jobs.smartrecruiters.com/REXEL1/744000117334288-quotations-specialist,,2026-03-27,0,Sales,Mid,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",,[],3.8,0.0,2026-03-27,2026-03-27
Collibra,"Regional Sales Director, Direct Sales Xplor 8 minutes ago",https://jobs.smartrecruiters.com/Xplor/744000117333677-regional-sales-director-direct-sales,,2026-03-27,0,Sales,Director+,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS""]",6.0,1.0,2026-03-27,2026-03-27
Collibra,Revival Operations Manager PortmanDentex 6 minutes ago,https://jobs.smartrecruiters.com/PortmanDentex/744000117329151-revival-operations-manager,,2026-03-27,0,Operations,Manager,Data Intelligence,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",4.5,0.0,2026-03-27,2026-03-27
Collibra,Senior Electrical Engineer Knobelsdorff Enterprises 4 minutes ago,https://jobs.smartrecruiters.com/KnobelsdorffEnterprises/744000117335397-senior-electrical-engineer,,2026-03-27,0,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",6.5,1.0,2026-03-27,2026-03-27
Collibra,Sr. Accountant EVERSANA 2 minutes ago,https://jobs.smartrecruiters.com/EVERSANA1/744000117335907-sr-accountant,,2026-03-27,0,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",,[],6.5,1.0,2026-03-27,2026-03-27
Collibra,"Sr. Director, RaIS Strategy and Business Operations Visa 4 minutes ago",https://jobs.smartrecruiters.com/Visa/744000117335477-sr-director-rais-strategy-and-business-operations,,2026-03-27,0,Operations,Director+,Data Intelligence,Corporate Functions,"[""Corporate Functions""]",,[],6.0,3.0,2026-03-27,2026-03-27
Collibra,"Team Lead, Tech Support (Philippines Remote) Turnitin, LLC 8 minutes ago",https://jobs.smartrecruiters.com/TurnitinLLC/744000117333315-team-lead-tech-support-philippines-remote-,,2026-03-27,0,Operations,Senior,Data Intelligence,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",4.5,1.0,2026-03-27,2026-03-27
Couchbase,Director Software Engineering - AI,https://job-boards.greenhouse.io/couchbaseinc/jobs/4661958006,"Bangalore, India",2026-03-26,1,Engineering,Director+,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",AI,"[""AI""]",10.5,3.0,2026-03-26,2026-03-27
Couchbase,IT Tech Lead,https://job-boards.greenhouse.io/couchbaseinc/jobs/4628187006,"Raleigh, NC",2026-03-26,1,Operations,Senior,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",3.0,1.0,2026-03-26,2026-03-27
Couchbase,Lead Security Engineer,https://job-boards.greenhouse.io/couchbaseinc/jobs/4616385006,"Bangalore, India",2026-03-26,1,Security,Senior,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",5.0,1.0,2026-03-26,2026-03-27
Couchbase,Lead Software Engineer,https://job-boards.greenhouse.io/couchbaseinc/jobs/4649193006,"Bangalore, India",2026-03-26,1,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""MANAGEMENT"", ""SQL""]",7.0,1.0,2026-03-26,2026-03-27
Couchbase,Lead UX Designer,https://job-boards.greenhouse.io/couchbaseinc/jobs/4621643006,"Bangalore, India",2026-03-26,1,Design,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",UX,"[""UX"", ""MANAGEMENT""]",5.0,1.0,2026-03-26,2026-03-27
Couchbase,People Analytics Analyst,https://job-boards.greenhouse.io/couchbaseinc/jobs/4662404006,"Bangalore, India",2026-03-26,1,Data/Analytics,Mid,Warehouse/Processing,Analytics / BI,"[""Analytics / BI""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",4.3,0.0,2026-03-26,2026-03-27
Couchbase,Principal Customer Success Manager,https://job-boards.greenhouse.io/couchbaseinc/jobs/4662473006,United States,2026-03-26,1,Customer Success,Principal/Staff,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",6.0,1.0,2026-03-26,2026-03-27
Couchbase,"Principal, Solutions Engineer",https://job-boards.greenhouse.io/couchbaseinc/jobs/4663623006,"Bangalore, India",2026-03-27,0,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",8.0,1.0,2026-03-27,2026-03-27
Couchbase,Regional Sales Director,https://job-boards.greenhouse.io/couchbaseinc/jobs/4664586006,South Korea,2026-03-26,1,Sales,Director+,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS""]",4.5,1.0,2026-03-26,2026-03-27
Couchbase,Senior Software Engineer - AI,https://job-boards.greenhouse.io/couchbaseinc/jobs/4627860006,"Bangalore, India",2026-03-26,1,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",AI,"[""AI""]",9.0,3.0,2026-03-26,2026-03-27
Couchbase,Software Development Engineer in Test II,https://job-boards.greenhouse.io/couchbaseinc/jobs/4607500006,"Bangalore, India",2026-03-26,1,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",6.3,0.0,2026-03-26,2026-03-27
Couchbase,Solutions Engineer,https://job-boards.greenhouse.io/couchbaseinc/jobs/4629301006,Singapore,2026-03-26,1,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",6.3,0.0,2026-03-26,2026-03-27
Couchbase,Solutions Engineer,https://job-boards.greenhouse.io/couchbaseinc/jobs/4654923006,Sweden,2026-03-26,1,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,2026-03-26,2026-03-27
Couchbase,Sr Salesforce Developer,https://job-boards.greenhouse.io/couchbaseinc/jobs/4621379006,"Bangalore, India",2026-03-26,1,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",SALESFORCE,"[""SALESFORCE""]",7.0,1.0,2026-03-26,2026-03-27
Couchbase,Sr Software Engineer,https://job-boards.greenhouse.io/couchbaseinc/jobs/4612830006,"Bangalore, India",2026-03-26,1,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",7.0,1.0,2026-03-26,2026-03-27
Couchbase,Sr Software Engineer,https://job-boards.greenhouse.io/couchbaseinc/jobs/4612835006,"Bangalore, India",2026-03-26,1,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",7.0,1.0,2026-03-26,2026-03-27
Couchbase,Sr Software Engineer,https://job-boards.greenhouse.io/couchbaseinc/jobs/4612824006,"Bangalore, India",2026-03-26,1,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",7.0,1.0,2026-03-26,2026-03-27
Couchbase,Sr Software Engineer - Build and Release,https://job-boards.greenhouse.io/couchbaseinc/jobs/4562099006,"Bangalore, India",2026-03-26,1,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",7.0,1.0,2026-03-26,2026-03-27
Couchbase,Sr Technical Writer,https://job-boards.greenhouse.io/couchbaseinc/jobs/4572270006,"Bangalore, India",2026-03-26,1,Engineering,Senior,Warehouse/Processing,Developer Tools,"[""Developer Tools""]",,[],5.0,1.0,2026-03-26,2026-03-27
Couchbase,Sr. Customer Marketing Manager,https://job-boards.greenhouse.io/couchbaseinc/jobs/4652846006,United States,2026-03-26,1,Marketing,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",5.0,1.0,2026-03-26,2026-03-27
Couchbase,Travel & Expense Operation Analyst,https://job-boards.greenhouse.io/couchbaseinc/jobs/4659277006,"Bangalore, India",2026-03-26,1,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",6.3,0.0,2026-03-26,2026-03-27
DataGalaxy,Account Manager (Customer Team),https://www.welcometothejungle.com/en/companies/datagalaxy/jobs/account-manager-customer-team_paris_DATAG_96a51d2,"Paris, Paris, FR",2026-03-16,11,Sales,Manager,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-25,2026-03-27
DataGalaxy,Customer Success Manager - Retention & Expansion,https://www.welcometothejungle.com/en/companies/datagalaxy/jobs/8413bbbe-6f2b-4a04-af8d-625db15b7043,"Paris, Paris, FR",2026-02-19,36,Customer Success,Manager,Data Intelligence,Data Governance,"[""Data Governance""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",9.5,0.0,2026-03-25,2026-03-27
DataGalaxy,Data Governance Consultant,https://www.welcometothejungle.com/en/companies/datagalaxy/jobs/data-governance-consultant_paris_DATAG_4JK7g06,"Paris, Paris, FR",2026-03-02,25,Engineering,Mid,Data Intelligence,Data Governance,"[""Data Governance""]",GOVERNANCE,"[""GOVERNANCE""]",11.8,1.0,2026-03-25,2026-03-27
DataGalaxy,Junior Software Engineer - Scan Team (Connectivity & Ingestion),https://www.welcometothejungle.com/en/companies/datagalaxy/jobs/junior-software-engineer-scan-team-connectivity-ingestion_lyon,"Lyon, Rhône, FR",2026-03-05,22,Engineering,Entry,Data Intelligence,ETL/Integration,"[""ETL/Integration""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",8.3,0.0,2026-03-25,2026-03-27
DataGalaxy,Sales Engineer (Pre-Sales),https://www.welcometothejungle.com/en/companies/datagalaxy/jobs/sales-engineer-pre-sales_lyon,"Lyon, Rhône, FR",2026-03-02,25,Engineering,Mid,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS""]",5.8,0.0,2026-03-25,2026-03-27
DataGalaxy,Software Engineer (GenAI / MLOps & ModelOps) - AI-Share Team,https://www.welcometothejungle.com/en/companies/datagalaxy/jobs/software-engineer-genai-mlops-modelops-ai-share-team_lyon,"Lyon, Rhône, FR",2026-03-05,22,AI/ML & Vector,Mid,Data Intelligence,ML/AI infra,"[""ML/AI infra""]",MLOPS,"[""MLOPS""]",10.8,2.0,2026-03-25,2026-03-27
DataGalaxy,Tech Lead - Team Scan (Connectivity & Ingestion),https://www.welcometothejungle.com/en/companies/datagalaxy/jobs/tech-lead-team-scan-connectivity-ingestion_paris,"Paris, Paris, FR",2026-03-25,2,Operations,Senior,Data Intelligence,ETL/Integration,"[""ETL/Integration""]",MANAGEMENT,"[""MANAGEMENT""]",9.5,1.0,2026-03-26,2026-03-27
DataHub,"AI Tech Lead, Bay Area Hybrid",https://job-boards.greenhouse.io/acryldata/jobs/4603639007,"Palo Alto, California, United States",2026-03-20,7,Operations,Senior,Data Intelligence,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI""]",10.5,3.0,2026-03-25,2026-03-27
